id,col,row,Longitude,Latitude,vs30
9821,191,45,14.121732435202464,42.67034297761295,-1.0
9822,192,45,14.127819374013722,42.670389487091335,-1.0
9823,193,45,14.133906327211294,42.67043567317375,-1.0
9824,194,45,14.139993294694843,42.670481535858144,-1.0
9825,195,45,14.14608027636402,42.67052707514248,-1.0
9826,196,45,14.15216727211849,42.67057229102452,-1.0
9827,197,45,14.15825428185788,42.67061718350235,-1.0
9828,198,45,14.164341305481877,42.67066175257382,-1.0
9829,199,45,14.170428342890098,42.67070599823688,-1.0
9830,200,45,14.17651539398221,42.67074992048951,-1.0
9831,201,45,14.182602458657865,42.67079351932971,-1.0
9832,202,45,14.18868953681668,42.670836794755445,-1.0
9833,203,45,14.194776628358332,42.67087974676479,-1.0
9834,204,45,14.200863733182452,42.67092237535573,-1.0
9835,205,45,14.20695085118868,42.67096468052625,-1.0
9836,206,45,14.213037982276663,42.67100666227457,-1.0
9837,207,45,14.21912512634603,42.67104832059853,-1.0
9838,208,45,14.225212283296427,42.6710896554964,-1.0
9839,209,45,14.23129945302748,42.671130666966285,-1.0
9840,210,45,14.237386635438824,42.67117135500619,-1.0
9841,211,45,14.243473830430116,42.67121171961436,-1.0
9842,212,45,14.249561037900955,42.67125176078879,-1.0
9843,213,45,14.255648257751002,42.67129147852779,-1.0
9844,0,46,12.959656384627053,42.65103154915451,462.16656
9845,1,46,12.96573830003216,42.65113975393352,467.66733
9846,2,46,12.971820248940402,42.65124763604373,497.99344
9847,3,46,12.97790223125192,42.651355195480285,458.14447
9848,4,46,12.983984246866877,42.65146243223823,483.59552
9849,5,46,12.990066295685434,42.651569346312655,491.21448
9850,6,46,12.996148377607724,42.65167593769864,506.57025
9851,7,46,13.00223049253389,42.651782206391296,526.6929
9852,8,46,13.008312640364084,42.6518881523857,541.4276
9853,9,46,13.014394820998454,42.65199377567709,495.38193
9854,10,46,13.020477034337128,42.65209907626062,512.3324
9855,11,46,13.026559280280228,42.652204054131424,511.7891
9856,12,46,13.032641558727905,42.65230870928463,513.40674
9857,13,46,13.038723869580256,42.65241304171556,511.83685
9858,14,46,13.044806212737418,42.652517051419366,507.862
9859,15,46,13.050888588099513,42.65262073839132,507.43103
9860,16,46,13.056970995566653,42.65272410262656,455.8577
9861,17,46,13.063053435038944,42.65282714412044,464.35693
9862,18,46,13.069135906416498,42.65292986286821,561.2619
9863,19,46,13.07521840959942,42.65303225886516,547.5555
9864,20,46,13.081300944487818,42.65313433210665,559.6667
9865,21,46,13.087383510981782,42.65323608258792,571.6889
9866,22,46,13.09346610898141,42.653337510304354,586.39984
9867,23,46,13.099548738386806,42.65343861525121,496.45148
9868,24,46,13.105631399098035,42.65353939742399,484.77896
9869,25,46,13.1117140910152,42.65363985681798,502.91562
9870,26,46,13.117796814038382,42.65373999342861,497.5139
9871,27,46,13.123879568067652,42.653839807251245,457.62558
9872,28,46,13.129962353003087,42.65393929828136,521.8637
9873,29,46,13.136045168744769,42.65403846651441,574.29895
9874,30,46,13.142128015192757,42.654137311945725,516.0576
9875,31,46,13.148210892247128,42.65423583457096,584.747
9876,32,46,13.154293799807933,42.65433403438539,552.42737
9877,33,46,13.160376737775236,42.6544319113847,587.3327
9878,34,46,13.166459706049096,42.654529465564266,593.046
9879,35,46,13.172542704529569,42.65462669691965,546.6375
9880,36,46,13.178625733116707,42.65472360544644,550.7088
9881,37,46,13.184708791710548,42.654820191140125,499.27902
9882,38,46,13.19079188021114,42.65491645399638,489.1633
9883,39,46,13.19687499851852,42.65501239401063,496.95206
9884,40,46,13.20295814653274,42.655108011178605,519.8828
9885,41,46,13.209041324153803,42.65520330549589,570.6972
9886,42,46,13.215124531281784,42.65529827695813,501.66086
9887,43,46,13.221207767816685,42.65539292556088,540.06647
9888,44,46,13.227291033658544,42.65548725129989,580.03687
9889,45,46,13.233374328707374,42.65558125417083,495.96478
9890,46,46,13.239457652863196,42.65567493416932,450.3522
9891,47,46,13.245541006026029,42.6557682912911,472.5355
9892,48,46,13.251624388095877,42.655861325531966,508.60992
9893,49,46,13.257707798972762,42.65595403688751,491.2115
9894,50,46,13.263791238556696,42.65604642535364,485.78168
9895,51,46,13.269874706747672,42.65613849092595,504.24973
9896,52,46,13.275958203445704,42.656230233600326,469.58783
9897,53,46,13.282041728550766,42.65632165337252,461.92838
9898,54,46,13.288125281962886,42.65641275023836,411.57858
9899,55,46,13.29420886358203,42.65650352419367,429.3101
9900,56,46,13.3002924733082,42.6565939752342,454.73944
9901,57,46,13.306376111041388,42.656684103355886,457.94888
9902,58,46,13.31245977668156,42.65677390855468,478.92065
9903,59,46,13.318543470128713,42.65686339082627,547.6363
9904,60,46,13.324627191282826,42.65695255016672,537.4137
9905,61,46,13.330710940043868,42.65704138657179,556.5321
9906,62,46,13.336794716311807,42.65712990003757,535.4207
9907,63,46,13.342878519986616,42.657218090559866,546.8702
9908,64,46,13.34896235096826,42.65730595813465,531.7265
9909,65,46,13.355046209156717,42.65739350275796,547.7768
9910,66,46,13.361130094451935,42.65748072442569,442.8273
9911,67,46,13.367214006753866,42.6575676231339,478.46796
9912,68,46,13.373297945962475,42.65765419887863,477.01373
9913,69,46,13.379381911977712,42.65774045165584,474.0199
9914,70,46,13.385465904699544,42.65782638146161,561.7315
9915,71,46,13.39154992402788,42.657911988292014,535.6512
9916,72,46,13.3976339698627,42.65799727214308,497.25565
9917,73,46,13.40371804210393,42.6580822330109,558.05615
9918,74,46,13.409802140651506,42.658166870891634,554.26294
9919,75,46,13.415886265405366,42.65825118578137,533.14575
9920,76,46,13.421970416265443,42.65833517767619,445.01978
9921,77,46,13.428054593131677,42.65841884657228,473.1136
9922,78,46,13.434138795903996,42.65850219246584,519.80554
9923,79,46,13.440223024482298,42.65858521535296,544.93286
9924,80,46,13.44630727876654,42.65866791522989,471.7041
9925,81,46,13.452391558656624,42.65875029209288,475.82874
9926,82,46,13.458475864052469,42.65883234593801,541.3765
9927,83,46,13.464560194853991,42.65891407676169,537.9756
9928,84,46,13.470644550961104,42.658995484560016,528.3208
9929,85,46,13.476728932273716,42.659076569329294,521.06866
9930,86,46,13.482813338691722,42.65915733106589,520.2214
9931,87,46,13.488897770115049,42.65923776976604,518.5342
9932,88,46,13.49498222644358,42.65931788542601,549.69806
9933,89,46,13.50106670757721,42.65939767804219,472.6608
9934,90,46,13.507151213415856,42.65947714761088,499.9152
9935,91,46,13.513235743859394,42.659556294128485,544.6328
9936,92,46,13.519320298807733,42.65963511759131,566.4328
9937,93,46,13.525404878160735,42.65971361799576,487.5303
9938,94,46,13.531489481818312,42.65979179533827,531.557
9939,95,46,13.537574109680325,42.659869649615175,512.24384
9940,96,46,13.54365876164668,42.65994718082303,559.7689
9941,97,46,13.549743437617227,42.66002438895807,519.22345
9942,98,46,13.555828137491869,42.660101274016974,469.6237
9943,99,46,13.561912861170455,42.66017783599608,501.11426
9944,100,46,13.567997608552869,42.6602540748919,497.35132
9945,101,46,13.574082379538988,42.66032999070102,473.4699
9946,102,46,13.58016717402866,42.66040558341985,499.192
9947,103,46,13.58625199192176,42.66048085304492,501.68875
9948,104,46,13.592336833118132,42.66055579957289,506.39716
9949,105,46,13.598421697517669,42.66063042300013,517.2506
9950,106,46,13.6045065850202,42.6607047233234,558.3855
9951,107,46,13.610591495525584,42.66077870053928,535.1991
9952,108,46,13.61667642893367,42.66085235464421,527.909
9953,109,46,13.622761385144312,42.660925685634986,525.9915
9954,110,46,13.628846364057368,42.66099869350813,501.41046
9955,111,46,13.634931365572651,42.66107137826034,476.8704
9956,112,46,13.641016389590035,42.66114373988832,515.98346
9957,113,46,13.647101436009349,42.66121577838872,411.57858
9958,114,46,13.65318650473042,42.661287493758174,411.57858
9959,115,46,13.659271595653092,42.6613588859934,411.57858
9960,116,46,13.6653567086772,42.6614299550912,411.57858
9961,117,46,13.67144184370258,42.66150070104832,463.09323
9962,118,46,13.677527000629034,42.66157112386144,411.57858
9963,119,46,13.683612179356423,42.66164122352729,411.57858
9964,120,46,13.689697379784535,42.66171100004278,411.57858
9965,121,46,13.695782601813224,42.661780453404646,411.57858
9966,122,46,13.701867845342282,42.66184958360967,411.57858
9967,123,46,13.707953110271545,42.66191839065471,411.57858
9968,124,46,13.71403839650082,42.661986874536666,411.57858
9969,125,46,13.720123703929923,42.66205503525227,411.57858
9970,126,46,13.726209032458666,42.66212287279842,411.57858
9971,127,46,13.732294381986842,42.66219038717212,426.41153
